"FisheriesGuild","Year","Metric","Value"
"crustacean",1970,"F/F[MSY]",0.017
"crustacean",1971,"F/F[MSY]",0.015
"crustacean",1972,"F/F[MSY]",0.019
"crustacean",1973,"F/F[MSY]",0.019
"crustacean",1974,"F/F[MSY]",0.022
"crustacean",1975,"F/F[MSY]",0.022
"crustacean",1976,"F/F[MSY]",0.025
"crustacean",1977,"F/F[MSY]",0.05
"crustacean",1978,"F/F[MSY]",0.098
"crustacean",1979,"F/F[MSY]",0.088
"crustacean",1980,"F/F[MSY]",0.101
"crustacean",1981,"F/F[MSY]",0.093
"crustacean",1982,"F/F[MSY]",0.117
"crustacean",1983,"F/F[MSY]",0.195
"crustacean",1984,"F/F[MSY]",0.327
"crustacean",1985,"F/F[MSY]",0.464
"crustacean",1986,"F/F[MSY]",0.291
"crustacean",1987,"F/F[MSY]",0.181
"crustacean",1988,"F/F[MSY]",0.163
"crustacean",1989,"F/F[MSY]",0.185
"crustacean",1990,"F/F[MSY]",0.218
"crustacean",1991,"F/F[MSY]",0.204
"crustacean",1992,"F/F[MSY]",0.187
"crustacean",1993,"F/F[MSY]",0.191
"crustacean",1994,"F/F[MSY]",0.103
"crustacean",1995,"F/F[MSY]",0.074
"crustacean",1996,"F/F[MSY]",0.094
"crustacean",1997,"F/F[MSY]",0.087
"crustacean",1998,"F/F[MSY]",0.132
"crustacean",1999,"F/F[MSY]",0.203
"crustacean",2000,"F/F[MSY]",0.242
"crustacean",2001,"F/F[MSY]",0.166
"crustacean",2002,"F/F[MSY]",0.186
"crustacean",2003,"F/F[MSY]",0.136
"crustacean",2004,"F/F[MSY]",0.107
"crustacean",2005,"F/F[MSY]",0.095
"crustacean",2006,"F/F[MSY]",0.072
"crustacean",2007,"F/F[MSY]",0.078
"crustacean",2008,"F/F[MSY]",0.071
"crustacean",2009,"F/F[MSY]",0.065
"crustacean",2010,"F/F[MSY]",0.059
"crustacean",2011,"F/F[MSY]",0.081
"crustacean",2012,"F/F[MSY]",0.077
"crustacean",2013,"F/F[MSY]",0.067
"crustacean",2014,"F/F[MSY]",0.071
"crustacean",2015,"F/F[MSY]",0.121
"crustacean",2016,"F/F[MSY]",0.084
"crustacean",2017,"F/F[MSY]",0.083
"crustacean",2018,"F/F[MSY]",0.122
"crustacean",1970,"SSB/MSY~B[trigger]",3.22
"crustacean",1971,"SSB/MSY~B[trigger]",3.4
"crustacean",1972,"SSB/MSY~B[trigger]",3.52
"crustacean",1973,"SSB/MSY~B[trigger]",3.64
"crustacean",1974,"SSB/MSY~B[trigger]",3.72
"crustacean",1975,"SSB/MSY~B[trigger]",3.8
"crustacean",1976,"SSB/MSY~B[trigger]",3.84
"crustacean",1977,"SSB/MSY~B[trigger]",3.9
"crustacean",1978,"SSB/MSY~B[trigger]",3.94
"crustacean",1979,"SSB/MSY~B[trigger]",4.04
"crustacean",1980,"SSB/MSY~B[trigger]",4.52
"crustacean",1981,"SSB/MSY~B[trigger]",4.62
"crustacean",1982,"SSB/MSY~B[trigger]",5.24
"crustacean",1983,"SSB/MSY~B[trigger]",5.26
"crustacean",1984,"SSB/MSY~B[trigger]",3.86
"crustacean",1985,"SSB/MSY~B[trigger]",2.64
"crustacean",1986,"SSB/MSY~B[trigger]",2.22
"crustacean",1987,"SSB/MSY~B[trigger]",2.36
"crustacean",1988,"SSB/MSY~B[trigger]",2.94
"crustacean",1989,"SSB/MSY~B[trigger]",3.34
"crustacean",1990,"SSB/MSY~B[trigger]",3.66
"crustacean",1991,"SSB/MSY~B[trigger]",3.62
"crustacean",1992,"SSB/MSY~B[trigger]",3.6
"crustacean",1993,"SSB/MSY~B[trigger]",2.88
"crustacean",1994,"SSB/MSY~B[trigger]",2.72
"crustacean",1995,"SSB/MSY~B[trigger]",3.34
"crustacean",1996,"SSB/MSY~B[trigger]",3.62
"crustacean",1997,"SSB/MSY~B[trigger]",4.04
"crustacean",1998,"SSB/MSY~B[trigger]",4.16
"crustacean",1999,"SSB/MSY~B[trigger]",3.66
"crustacean",2000,"SSB/MSY~B[trigger]",3.28
"crustacean",2001,"SSB/MSY~B[trigger]",3.4
"crustacean",2002,"SSB/MSY~B[trigger]",3.26
"crustacean",2003,"SSB/MSY~B[trigger]",2.84
"crustacean",2004,"SSB/MSY~B[trigger]",3.94
"crustacean",2005,"SSB/MSY~B[trigger]",4.42
"crustacean",2006,"SSB/MSY~B[trigger]",4.06
"crustacean",2007,"SSB/MSY~B[trigger]",3.78
"crustacean",2008,"SSB/MSY~B[trigger]",3.9
"crustacean",2009,"SSB/MSY~B[trigger]",4.14
"crustacean",2010,"SSB/MSY~B[trigger]",4.22
"crustacean",2011,"SSB/MSY~B[trigger]",3.64
"crustacean",2012,"SSB/MSY~B[trigger]",3.14
"crustacean",2013,"SSB/MSY~B[trigger]",2.82
"crustacean",2014,"SSB/MSY~B[trigger]",2.92
"crustacean",2015,"SSB/MSY~B[trigger]",2.78
"crustacean",2016,"SSB/MSY~B[trigger]",3.48
"crustacean",2017,"SSB/MSY~B[trigger]",3.54
"crustacean",2018,"SSB/MSY~B[trigger]",3.56
"demersal",1946,"F/F[MSY]",0.5325
"demersal",1947,"F/F[MSY]",0.7875
"demersal",1948,"F/F[MSY]",0.785
"demersal",1949,"F/F[MSY]",0.91
"demersal",1950,"F/F[MSY]",1.51446428571429
"demersal",1951,"F/F[MSY]",1.5125
"demersal",1952,"F/F[MSY]",1.65714285714286
"demersal",1953,"F/F[MSY]",1.27089285714286
"demersal",1954,"F/F[MSY]",1.21285714285714
"demersal",1955,"F/F[MSY]",1.21035714285714
"demersal",1956,"F/F[MSY]",1.38910714285714
"demersal",1957,"F/F[MSY]",1.23910714285714
"demersal",1958,"F/F[MSY]",1.36303571428571
"demersal",1959,"F/F[MSY]",1.30785714285714
"demersal",1960,"F/F[MSY]",1.44
"demersal",1961,"F/F[MSY]",1.75303571428571
"demersal",1962,"F/F[MSY]",2.00321428571429
"demersal",1963,"F/F[MSY]",2.12392857142857
"demersal",1964,"F/F[MSY]",1.78089285714286
"demersal",1965,"F/F[MSY]",1.49946428571429
"demersal",1966,"F/F[MSY]",1.40535714285714
"demersal",1967,"F/F[MSY]",1.32285714285714
"demersal",1968,"F/F[MSY]",1.41232142857143
"demersal",1969,"F/F[MSY]",1.53303571428571
"demersal",1970,"F/F[MSY]",1.43410714285714
"demersal",1971,"F/F[MSY]",1.21410714285714
"demersal",1972,"F/F[MSY]",1.74946428571429
"demersal",1973,"F/F[MSY]",1.48875
"demersal",1974,"F/F[MSY]",1.59517857142857
"demersal",1975,"F/F[MSY]",1.52517857142857
"demersal",1976,"F/F[MSY]",1.86232142857143
"demersal",1977,"F/F[MSY]",2.07178571428571
"demersal",1978,"F/F[MSY]",2.09375
"demersal",1979,"F/F[MSY]",1.79321428571429
"demersal",1980,"F/F[MSY]",1.61857142857143
"demersal",1981,"F/F[MSY]",1.53625
"demersal",1982,"F/F[MSY]",1.53321428571429
"demersal",1983,"F/F[MSY]",1.49285714285714
"demersal",1984,"F/F[MSY]",1.53875
"demersal",1985,"F/F[MSY]",1.56053571428571
"demersal",1986,"F/F[MSY]",1.92428571428571
"demersal",1987,"F/F[MSY]",2.21785714285714
"demersal",1988,"F/F[MSY]",1.95535714285714
"demersal",1989,"F/F[MSY]",1.24125
"demersal",1990,"F/F[MSY]",3.86349206349206
"demersal",1991,"F/F[MSY]",2.86384920634921
"demersal",1992,"F/F[MSY]",2.57111111111111
"demersal",1993,"F/F[MSY]",2.63829365079365
"demersal",1994,"F/F[MSY]",2.9575
"demersal",1995,"F/F[MSY]",2.55769841269841
"demersal",1996,"F/F[MSY]",2.80119047619048
"demersal",1997,"F/F[MSY]",2.96535714285714
"demersal",1998,"F/F[MSY]",3.18095238095238
"demersal",1999,"F/F[MSY]",3.30730158730159
"demersal",2000,"F/F[MSY]",2.68710317460317
"demersal",2001,"F/F[MSY]",2.18123015873016
"demersal",2002,"F/F[MSY]",2.00710317460317
"demersal",2003,"F/F[MSY]",1.78190476190476
"demersal",2004,"F/F[MSY]",1.86063492063492
"demersal",2005,"F/F[MSY]",1.85333333333333
"demersal",2006,"F/F[MSY]",1.82123015873016
"demersal",2007,"F/F[MSY]",1.64257936507936
"demersal",2008,"F/F[MSY]",1.40646825396825
"demersal",2009,"F/F[MSY]",1.34952380952381
"demersal",2010,"F/F[MSY]",1.62861111111111
"demersal",2011,"F/F[MSY]",1.47285714285714
"demersal",2012,"F/F[MSY]",1.51615079365079
"demersal",2013,"F/F[MSY]",1.69630952380952
"demersal",2014,"F/F[MSY]",1.60916666666667
"demersal",2015,"F/F[MSY]",1.51039682539683
"demersal",2016,"F/F[MSY]",1.99087301587302
"demersal",2017,"F/F[MSY]",2.62376984126984
"demersal",2018,"F/F[MSY]",1.0675
"demersal",1946,"SSB/MSY~B[trigger]",2.15401956521739
"demersal",1947,"SSB/MSY~B[trigger]",2.22034565217391
"demersal",1948,"SSB/MSY~B[trigger]",1.81989347826087
"demersal",1949,"SSB/MSY~B[trigger]",1.35799130434783
"demersal",1950,"SSB/MSY~B[trigger]",1.92626820652174
"demersal",1951,"SSB/MSY~B[trigger]",1.34892581521739
"demersal",1952,"SSB/MSY~B[trigger]",1.18091385869565
"demersal",1953,"SSB/MSY~B[trigger]",1.17968070652174
"demersal",1954,"SSB/MSY~B[trigger]",1.50248206521739
"demersal",1955,"SSB/MSY~B[trigger]",2.06241548913043
"demersal",1956,"SSB/MSY~B[trigger]",2.38493260869565
"demersal",1957,"SSB/MSY~B[trigger]",1.83494782608696
"demersal",1958,"SSB/MSY~B[trigger]",1.38978722826087
"demersal",1959,"SSB/MSY~B[trigger]",1.29318070652174
"demersal",1960,"SSB/MSY~B[trigger]",1.16662635869565
"demersal",1961,"SSB/MSY~B[trigger]",1.2235214673913
"demersal",1962,"SSB/MSY~B[trigger]",1.1205625
"demersal",1963,"SSB/MSY~B[trigger]",0.839606793478261
"demersal",1964,"SSB/MSY~B[trigger]",0.75005
"demersal",1965,"SSB/MSY~B[trigger]",0.742247554347826
"demersal",1966,"SSB/MSY~B[trigger]",0.97101902173913
"demersal",1967,"SSB/MSY~B[trigger]",1.05489375
"demersal",1968,"SSB/MSY~B[trigger]",1.25192581521739
"demersal",1969,"SSB/MSY~B[trigger]",1.17283206521739
"demersal",1970,"SSB/MSY~B[trigger]",1.18861385869565
"demersal",1971,"SSB/MSY~B[trigger]",1.11467092391304
"demersal",1972,"SSB/MSY~B[trigger]",1.16306195652174
"demersal",1973,"SSB/MSY~B[trigger]",1.13699510869565
"demersal",1974,"SSB/MSY~B[trigger]",1.20846983695652
"demersal",1975,"SSB/MSY~B[trigger]",1.32756576086957
"demersal",1976,"SSB/MSY~B[trigger]",1.32863016304348
"demersal",1977,"SSB/MSY~B[trigger]",1.11016548913043
"demersal",1978,"SSB/MSY~B[trigger]",0.74711222826087
"demersal",1979,"SSB/MSY~B[trigger]",0.567474456521739
"demersal",1980,"SSB/MSY~B[trigger]",0.501533152173913
"demersal",1981,"SSB/MSY~B[trigger]",0.612003804347826
"demersal",1982,"SSB/MSY~B[trigger]",0.762665217391304
"demersal",1983,"SSB/MSY~B[trigger]",0.674276358695652
"demersal",1984,"SSB/MSY~B[trigger]",0.578755706521739
"demersal",1985,"SSB/MSY~B[trigger]",0.515464945652174
"demersal",1986,"SSB/MSY~B[trigger]",0.515401630434783
"demersal",1987,"SSB/MSY~B[trigger]",0.569917391304348
"demersal",1988,"SSB/MSY~B[trigger]",0.677251630434783
"demersal",1989,"SSB/MSY~B[trigger]",0.775611141304348
"demersal",1990,"SSB/MSY~B[trigger]",0.910685326086957
"demersal",1991,"SSB/MSY~B[trigger]",1.39751467391304
"demersal",1992,"SSB/MSY~B[trigger]",1.71420516304348
"demersal",1993,"SSB/MSY~B[trigger]",1.6958910326087
"demersal",1994,"SSB/MSY~B[trigger]",1.67535570652174
"demersal",1995,"SSB/MSY~B[trigger]",1.87470516304348
"demersal",1996,"SSB/MSY~B[trigger]",2.16054864130435
"demersal",1997,"SSB/MSY~B[trigger]",1.96981875
"demersal",1998,"SSB/MSY~B[trigger]",1.41337336956522
"demersal",1999,"SSB/MSY~B[trigger]",1.02656548913043
"demersal",2000,"SSB/MSY~B[trigger]",0.843866576086956
"demersal",2001,"SSB/MSY~B[trigger]",0.978741032608696
"demersal",2002,"SSB/MSY~B[trigger]",1.22155407608696
"demersal",2003,"SSB/MSY~B[trigger]",1.52000108695652
"demersal",2004,"SSB/MSY~B[trigger]",1.76938858695652
"demersal",2005,"SSB/MSY~B[trigger]",1.76178152173913
"demersal",2006,"SSB/MSY~B[trigger]",1.73083233695652
"demersal",2007,"SSB/MSY~B[trigger]",1.82969130434783
"demersal",2008,"SSB/MSY~B[trigger]",1.9863777173913
"demersal",2009,"SSB/MSY~B[trigger]",2.51503152173913
"demersal",2010,"SSB/MSY~B[trigger]",3.46696820652174
"demersal",2011,"SSB/MSY~B[trigger]",4.88966086956522
"demersal",2012,"SSB/MSY~B[trigger]",6.07139157608696
"demersal",2013,"SSB/MSY~B[trigger]",6.65178532608696
"demersal",2014,"SSB/MSY~B[trigger]",6.45468451086957
"demersal",2015,"SSB/MSY~B[trigger]",5.72073994565217
"demersal",2016,"SSB/MSY~B[trigger]",5.13780054347826
"demersal",2017,"SSB/MSY~B[trigger]",4.40768804347826
"demersal",2018,"SSB/MSY~B[trigger]",3.40841331521739
"demersal",2019,"SSB/MSY~B[trigger]",3.00221929347826
"pelagic",1992,"SSB/MSY~B[trigger]",0.721580952380952
"pelagic",1993,"SSB/MSY~B[trigger]",0.907219047619048
"pelagic",1994,"SSB/MSY~B[trigger]",1.15000634920635
"pelagic",1995,"SSB/MSY~B[trigger]",1.3283873015873
"pelagic",1996,"SSB/MSY~B[trigger]",1.09731746031746
"pelagic",1997,"SSB/MSY~B[trigger]",1.3536126984127
"pelagic",1998,"SSB/MSY~B[trigger]",1.53675238095238
"pelagic",1999,"SSB/MSY~B[trigger]",1.73570476190476
"pelagic",2000,"SSB/MSY~B[trigger]",2.0232
"pelagic",2001,"SSB/MSY~B[trigger]",1.9128126984127
"pelagic",2002,"SSB/MSY~B[trigger]",2.14072063492064
"pelagic",2003,"SSB/MSY~B[trigger]",2.36667301587302
"pelagic",2004,"SSB/MSY~B[trigger]",2.38944444444444
"pelagic",2005,"SSB/MSY~B[trigger]",2.5622126984127
"pelagic",2006,"SSB/MSY~B[trigger]",2.52711746031746
"pelagic",2007,"SSB/MSY~B[trigger]",2.96227301587302
"pelagic",2008,"SSB/MSY~B[trigger]",2.83209841269841
"pelagic",2009,"SSB/MSY~B[trigger]",2.90332698412698
"pelagic",2010,"SSB/MSY~B[trigger]",2.75863492063492
"pelagic",2011,"SSB/MSY~B[trigger]",2.71697142857143
"pelagic",2012,"SSB/MSY~B[trigger]",2.71092063492063
"pelagic",2013,"SSB/MSY~B[trigger]",2.57607301587302
"pelagic",2014,"SSB/MSY~B[trigger]",2.57318095238095
"pelagic",2015,"SSB/MSY~B[trigger]",2.53777777777778
"pelagic",2016,"SSB/MSY~B[trigger]",2.52625714285714
"pelagic",2017,"SSB/MSY~B[trigger]",2.53157777777778
"pelagic",2018,"SSB/MSY~B[trigger]",2.58503174603175
"MEAN",1970,"F/F[MSY]",0.961738095238095
"MEAN",1971,"F/F[MSY]",0.814404761904762
"MEAN",1972,"F/F[MSY]",1.17264285714286
"MEAN",1973,"F/F[MSY]",0.998833333333333
"MEAN",1974,"F/F[MSY]",1.07078571428571
"MEAN",1975,"F/F[MSY]",1.02411904761905
"MEAN",1976,"F/F[MSY]",1.24988095238095
"MEAN",1977,"F/F[MSY]",1.39785714285714
"MEAN",1978,"F/F[MSY]",1.4285
"MEAN",1979,"F/F[MSY]",1.22480952380952
"MEAN",1980,"F/F[MSY]",1.11271428571429
"MEAN",1981,"F/F[MSY]",1.05516666666667
"MEAN",1982,"F/F[MSY]",1.06114285714286
"MEAN",1983,"F/F[MSY]",1.0602380952381
"MEAN",1984,"F/F[MSY]",1.13483333333333
"MEAN",1985,"F/F[MSY]",1.19502380952381
"MEAN",1986,"F/F[MSY]",1.37985714285714
"MEAN",1987,"F/F[MSY]",1.53890476190476
"MEAN",1988,"F/F[MSY]",1.35790476190476
"MEAN",1989,"F/F[MSY]",0.889166666666667
"MEAN",1990,"F/F[MSY]",2.95211904761905
"MEAN",1991,"F/F[MSY]",2.1988869047619
"MEAN",1992,"F/F[MSY]",1.97508333333333
"MEAN",1993,"F/F[MSY]",2.02647023809524
"MEAN",1994,"F/F[MSY]",2.243875
"MEAN",1995,"F/F[MSY]",1.93677380952381
"MEAN",1996,"F/F[MSY]",2.12439285714286
"MEAN",1997,"F/F[MSY]",2.24576785714286
"MEAN",1998,"F/F[MSY]",2.41871428571429
"MEAN",1999,"F/F[MSY]",2.53122619047619
"MEAN",2000,"F/F[MSY]",2.07582738095238
"MEAN",2001,"F/F[MSY]",1.67742261904762
"MEAN",2002,"F/F[MSY]",1.55182738095238
"MEAN",2003,"F/F[MSY]",1.37042857142857
"MEAN",2004,"F/F[MSY]",1.42222619047619
"MEAN",2005,"F/F[MSY]",1.41375
"MEAN",2006,"F/F[MSY]",1.38392261904762
"MEAN",2007,"F/F[MSY]",1.25143452380952
"MEAN",2008,"F/F[MSY]",1.07260119047619
"MEAN",2009,"F/F[MSY]",1.02839285714286
"MEAN",2010,"F/F[MSY]",1.23620833333333
"MEAN",2011,"F/F[MSY]",1.12489285714286
"MEAN",2012,"F/F[MSY]",1.1563630952381
"MEAN",2013,"F/F[MSY]",1.28898214285714
"MEAN",2014,"F/F[MSY]",1.224625
"MEAN",2015,"F/F[MSY]",1.16304761904762
"MEAN",2016,"F/F[MSY]",1.51415476190476
"MEAN",2017,"F/F[MSY]",1.98857738095238
"MEAN",2018,"F/F[MSY]",0.752333333333333
"MEAN",1970,"SSB/MSY~B[trigger]",1.86574257246377
"MEAN",1971,"SSB/MSY~B[trigger]",1.8764472826087
"MEAN",1972,"SSB/MSY~B[trigger]",1.94870797101449
"MEAN",1973,"SSB/MSY~B[trigger]",1.97133007246377
"MEAN",1974,"SSB/MSY~B[trigger]",2.04564655797101
"MEAN",1975,"SSB/MSY~B[trigger]",2.15171050724638
"MEAN",1976,"SSB/MSY~B[trigger]",2.16575344202899
"MEAN",1977,"SSB/MSY~B[trigger]",2.04011032608696
"MEAN",1978,"SSB/MSY~B[trigger]",1.81140815217391
"MEAN",1979,"SSB/MSY~B[trigger]",1.72498297101449
"MEAN",1980,"SSB/MSY~B[trigger]",1.84102210144928
"MEAN",1981,"SSB/MSY~B[trigger]",1.94800253623188
"MEAN",1982,"SSB/MSY~B[trigger]",2.25511014492754
"MEAN",1983,"SSB/MSY~B[trigger]",2.2028509057971
"MEAN",1984,"SSB/MSY~B[trigger]",1.67250380434783
"MEAN",1985,"SSB/MSY~B[trigger]",1.22364329710145
"MEAN",1986,"SSB/MSY~B[trigger]",1.08360108695652
"MEAN",1987,"SSB/MSY~B[trigger]",1.1666115942029
"MEAN",1988,"SSB/MSY~B[trigger]",1.43150108695652
"MEAN",1989,"SSB/MSY~B[trigger]",1.63040742753623
"MEAN",1990,"SSB/MSY~B[trigger]",1.82712355072464
"MEAN",1991,"SSB/MSY~B[trigger]",2.13834311594203
"MEAN",1992,"SSB/MSY~B[trigger]",1.93749781961698
"MEAN",1993,"SSB/MSY~B[trigger]",1.79475027820911
"MEAN",1994,"SSB/MSY~B[trigger]",1.80517944056246
"MEAN",1995,"SSB/MSY~B[trigger]",2.10444940691856
"MEAN",1996,"SSB/MSY~B[trigger]",2.25960368573154
"MEAN",1997,"SSB/MSY~B[trigger]",2.33331254960317
"MEAN",1998,"SSB/MSY~B[trigger]",2.1308747800207
"MEAN",1999,"SSB/MSY~B[trigger]",1.86220893504141
"MEAN",2000,"SSB/MSY~B[trigger]",1.74773328804348
"MEAN",2001,"SSB/MSY~B[trigger]",1.81757369090752
"MEAN",2002,"SSB/MSY~B[trigger]",1.96095719677364
"MEAN",2003,"SSB/MSY~B[trigger]",2.06166879744651
"MEAN",2004,"SSB/MSY~B[trigger]",2.46705540458937
"MEAN",2005,"SSB/MSY~B[trigger]",2.62644393547274
"MEAN",2006,"SSB/MSY~B[trigger]",2.51219553355763
"MEAN",2007,"SSB/MSY~B[trigger]",2.60041390614217
"MEAN",2008,"SSB/MSY~B[trigger]",2.67621346187026
"MEAN",2009,"SSB/MSY~B[trigger]",3.01834750690131
"MEAN",2010,"SSB/MSY~B[trigger]",3.4781428334196
"MEAN",2011,"SSB/MSY~B[trigger]",4.03407329192547
"MEAN",2012,"SSB/MSY~B[trigger]",4.49842594677364
"MEAN",2013,"SSB/MSY~B[trigger]",4.67491091701173
"MEAN",2014,"SSB/MSY~B[trigger]",4.60063749353002
"MEAN",2015,"SSB/MSY~B[trigger]",4.18981441727053
"MEAN",2016,"SSB/MSY~B[trigger]",4.07046455745342
"MEAN",2017,"SSB/MSY~B[trigger]",3.72173846618357
"MEAN",2018,"SSB/MSY~B[trigger]",3.24046459411663
