type_var,YEAR,typeTotal
atlantic cod,1950,475.422
atlantic cod,1951,632.076
atlantic cod,1952,608.841
atlantic cod,1953,415.313
atlantic cod,1954,412.242
atlantic cod,1955,1215.009
atlantic cod,1956,1424.864
atlantic cod,1957,844.113
atlantic cod,1958,791.204
atlantic cod,1959,829.177
atlantic cod,1960,795.248
atlantic cod,1961,880.412
atlantic cod,1962,929.328
atlantic cod,1963,804.075
atlantic cod,1964,468.535
atlantic cod,1965,481.484
atlantic cod,1966,557.662
atlantic cod,1967,619.352
atlantic cod,1968,1102.807
atlantic cod,1969,1230.209
atlantic cod,1970,956.049
atlantic cod,1971,729.122
atlantic cod,1972,648.011
atlantic cod,1973,834.304
atlantic cod,1974,1142.944
atlantic cod,1975,886.121
atlantic cod,1976,908.007
atlantic cod,1977,945.315
atlantic cod,1978,732.743
atlantic cod,1979,485.361
atlantic cod,1980,420.197
atlantic cod,1981,433.71
atlantic cod,1982,403.593
atlantic cod,1983,327.993
atlantic cod,1984,315.323
atlantic cod,1985,335.738
atlantic cod,1986,454.421
atlantic cod,1987,551.954
atlantic cod,1988,458.797
atlantic cod,1989,348.499
atlantic cod,1990,209.508
atlantic cod,1991,294.272
atlantic cod,1992,421.025
atlantic cod,1993,575.189
atlantic cod,1994,795.216
atlantic cod,1995,763.319
atlantic cod,1996,758.315
atlantic cod,1997,791.795
atlantic cod,1998,615.295
atlantic cod,1999,506.117
atlantic cod,2000,412.67
atlantic cod,2001,445.534
atlantic cod,2002,453.407
atlantic cod,2003,448.97
atlantic cod,2004,504.362
atlantic cod,2005,485.34
atlantic cod,2006,469.5457
atlantic cod,2007,449.9977
atlantic cod,2008,452.48161
atlantic cod,2009,516.2852
atlantic cod,2010,603.73851
atlantic cod,2011,709.10622
atlantic cod,2012,750.67484
atlantic cod,2013,999.33015
atlantic cod,2014,1002.23555
atlantic cod,2015,896.574772
atlantic cod,2016,896.550617
atlantic cod,2017,901.684223
atlantic redfishes nei,1950,25.555
atlantic redfishes nei,1951,45.301
atlantic redfishes nei,1952,56.17
atlantic redfishes nei,1953,27.434
atlantic redfishes nei,1954,31.181
atlantic redfishes nei,1955,62.033
atlantic redfishes nei,1956,62.502
atlantic redfishes nei,1957,97.425
atlantic redfishes nei,1958,89.922
atlantic redfishes nei,1959,108.809
atlantic redfishes nei,1960,87.067
atlantic redfishes nei,1961,65.441
atlantic redfishes nei,1962,35.889
atlantic redfishes nei,1963,42.153
atlantic redfishes nei,1964,66.711
atlantic redfishes nei,1965,39.996
atlantic redfishes nei,1966,35.764
atlantic redfishes nei,1967,23.942
atlantic redfishes nei,1968,18.738
atlantic redfishes nei,1969,30.907
atlantic redfishes nei,1970,35.616
atlantic redfishes nei,1971,58.879
atlantic redfishes nei,1972,46.592
atlantic redfishes nei,1973,59.601
atlantic redfishes nei,1974,95.375
atlantic redfishes nei,1975,273.484
atlantic redfishes nei,1976,313.469
atlantic redfishes nei,1977,185.698
atlantic redfishes nei,1978,120.918
atlantic redfishes nei,1979,111.549
atlantic redfishes nei,1980,102.554
atlantic redfishes nei,1981,97.526
atlantic redfishes nei,1982,131.749
atlantic redfishes nei,1983,121.139
atlantic redfishes nei,1984,101.313
atlantic redfishes nei,1985,92.513
atlantic redfishes nei,1986,53.286
atlantic redfishes nei,1987,34.12
atlantic redfishes nei,1988,40.501
atlantic redfishes nei,1989,46.345
atlantic redfishes nei,1990,62.733
atlantic redfishes nei,1991,67.127
atlantic redfishes nei,1992,31.706
atlantic redfishes nei,1993,29.353
atlantic redfishes nei,1994,30.809
atlantic redfishes nei,1995,25.869
atlantic redfishes nei,1996,26.076
atlantic redfishes nei,1997,26.065
atlantic redfishes nei,1998,33.031
atlantic redfishes nei,1999,33.89
atlantic redfishes nei,2000,7.183
atlantic redfishes nei,2001,1.476
atlantic redfishes nei,2002,3.737
atlantic redfishes nei,2003,0.785
atlantic redfishes nei,2004,1.264
atlantic redfishes nei,2005,1.782
atlantic redfishes nei,2006,13.0013
atlantic redfishes nei,2007,7.5315
atlantic redfishes nei,2008,3.0553
atlantic redfishes nei,2009,1.96131
atlantic redfishes nei,2010,1.8283
atlantic redfishes nei,2011,1.36389
atlantic redfishes nei,2012,1.41735
atlantic redfishes nei,2013,1.77067
atlantic redfishes nei,2014,2.12705
atlantic redfishes nei,2015,2.464444
atlantic redfishes nei,2016,3.501352
atlantic redfishes nei,2017,2.959439
capelin,1950,0
capelin,1951,0
capelin,1952,0
capelin,1953,0
capelin,1954,0
capelin,1955,0
capelin,1956,0
capelin,1957,0
capelin,1958,91.68
capelin,1959,78.967
capelin,1960,95.949
capelin,1961,218.728
capelin,1962,3.768
capelin,1963,34.738
capelin,1964,19.675
capelin,1965,224.353
capelin,1966,389.002
capelin,1967,408.473
capelin,1968,537.605
capelin,1969,679.842
capelin,1970,1314.071
capelin,1971,1391.986
capelin,1972,1592.72
capelin,1973,1335.833
capelin,1974,1147.266
capelin,1975,1416.398
capelin,1976,2545.737
capelin,1977,2939.546
capelin,1978,2036.38
capelin,1979,1828.693
capelin,1980,1695.12
capelin,1981,2103.346
capelin,1982,1788.69
capelin,1983,2375.624
capelin,1984,1587.964
capelin,1985,867.169
capelin,1986,196.895
capelin,1987,14.651
capelin,1988,108.91
capelin,1989,27.912
capelin,1990,8.147
capelin,1991,947.821
capelin,1992,1148.395
capelin,1993,588.833
capelin,1994,0.398
capelin,1995,0
capelin,1996,25.731
capelin,1997,14.734
capelin,1998,7.768
capelin,1999,87.605
capelin,2000,374.079
capelin,2001,592.086
capelin,2002,756.584
capelin,2003,454.16
capelin,2004,16.945
capelin,2005,9.838
capelin,2006,0
capelin,2007,6.724
capelin,2008,13.6572
capelin,2009,305.72
capelin,2010,344.91974
capelin,2011,418.36107
capelin,2012,415.0408
capelin,2013,211.21036
capelin,2014,65.74119
capelin,2015,116.505206
capelin,2016,1.6037
capelin,2017,0.00638
haddock,1950,81.847
haddock,1951,86.596
haddock,1952,81.44
haddock,1953,74.702
haddock,1954,83.742
haddock,1955,117.959
haddock,1956,123.657
haddock,1957,91.362
haddock,1958,86.857
haddock,1959,81.505
haddock,1960,99.006
haddock,1961,104.984
haddock,1962,183.78
haddock,1963,145.472
haddock,1964,86.908
haddock,1965,105.455
haddock,1966,129.661
haddock,1967,95.089
haddock,1968,156.086
haddock,1969,146.709
haddock,1970,85.725
haddock,1971,79.559
haddock,1972,188.977
haddock,1973,296.79
haddock,1974,230.817
haddock,1975,181.675
haddock,1976,139.076
haddock,1977,112.377
haddock,1978,97.293
haddock,1979,109.611
haddock,1980,92.568
haddock,1981,81.731
haddock,1982,49.251
haddock,1983,24.6
haddock,1984,20.942
haddock,1985,45.061
haddock,1986,100.562
haddock,1987,154.917
haddock,1988,95.255
haddock,1989,58.523
haddock,1990,27
haddock,1991,36.216
haddock,1992,59.124
haddock,1993,81.124
haddock,1994,134.517
haddock,1995,142.323
haddock,1996,178.301
haddock,1997,152.578
haddock,1998,99.654
haddock,1999,82.073
haddock,2000,68.065
haddock,2001,88.875
haddock,2002,94.308
haddock,2003,104.339
haddock,2004,123.486
haddock,2005,116.563
haddock,2006,129.3611
haddock,2007,145.2699
haddock,2008,147.2908
haddock,2009,196.112
haddock,2010,242.16
haddock,2011,305.58926
haddock,2012,311.15086
haddock,2013,192.65101
haddock,2014,176.6674
haddock,2015,193.87071
haddock,2016,231.446585
haddock,2017,223.956444
northern prawn,1950,0.581
northern prawn,1951,0.965
northern prawn,1952,1.11
northern prawn,1953,1.363
northern prawn,1954,2.115
northern prawn,1955,2.37
northern prawn,1956,2.382
northern prawn,1957,3.226
northern prawn,1958,3.641
northern prawn,1959,4.038
northern prawn,1960,4.44
northern prawn,1961,3.744
northern prawn,1962,0
northern prawn,1963,3.652
northern prawn,1964,3.685
northern prawn,1965,4.739
northern prawn,1966,4.909
northern prawn,1967,5.548
northern prawn,1968,4.515
northern prawn,1969,4.59
northern prawn,1970,5.508
northern prawn,1971,5.142
northern prawn,1972,6.772
northern prawn,1973,6.921
northern prawn,1974,0
northern prawn,1975,8.199
northern prawn,1976,9.752
northern prawn,1977,4.854
northern prawn,1978,20.673
northern prawn,1979,36.299
northern prawn,1980,11.219
northern prawn,1981,43.61
northern prawn,1982,62.838
northern prawn,1983,104.806
northern prawn,1984,128.062
northern prawn,1985,124.489
northern prawn,1986,65.323
northern prawn,1987,43.367
northern prawn,1988,48.689
northern prawn,1989,62.748
northern prawn,1990,81.164
northern prawn,1991,75.253
northern prawn,1992,68.622
northern prawn,1993,55.866
northern prawn,1994,28.333
northern prawn,1995,25.22
northern prawn,1996,34.512
northern prawn,1997,35.735
northern prawn,1998,55.79
northern prawn,1999,75.67
northern prawn,2000,80.697
northern prawn,2001,57.285
northern prawn,2002,61.234
northern prawn,2003,39.225
northern prawn,2004,42.734
northern prawn,2005,42.618
northern prawn,2006,29.6269
northern prawn,2007,29.931
northern prawn,2008,28.1876
northern prawn,2009,26.9295
northern prawn,2010,25.19455
northern prawn,2011,30.21983
northern prawn,2012,24.24668
northern prawn,2013,18.42002
northern prawn,2014,20.96377
northern prawn,2015,34.02206
northern prawn,2016,30.748561
northern prawn,2017,30.441685
polar cod,1950,0
polar cod,1951,0
polar cod,1952,0
polar cod,1953,0
polar cod,1954,0
polar cod,1955,0
polar cod,1956,0
polar cod,1957,0
polar cod,1958,0
polar cod,1959,0
polar cod,1960,0
polar cod,1961,0
polar cod,1962,0
polar cod,1963,0
polar cod,1964,0
polar cod,1965,0
polar cod,1966,0.838
polar cod,1967,3.484
polar cod,1968,2.195
polar cod,1969,134.308
polar cod,1970,243.356
polar cod,1971,348.06
polar cod,1972,167.023
polar cod,1973,82.234
polar cod,1974,123.688
polar cod,1975,63.162
polar cod,1976,12.175
polar cod,1977,7.964
polar cod,1978,5.1
polar cod,1979,0.269
polar cod,1980,0.058
polar cod,1981,9.284
polar cod,1982,90.305
polar cod,1983,37.316
polar cod,1984,5.56
polar cod,1985,11.23
polar cod,1986,0.599
polar cod,1987,0.145
polar cod,1988,0
polar cod,1989,0.215
polar cod,1990,0.063
polar cod,1991,0.113
polar cod,1992,20.768
polar cod,1993,50.638
polar cod,1994,6.126
polar cod,1995,24.03
polar cod,1996,20.784
polar cod,1997,6.826
polar cod,1998,3.592
polar cod,1999,22.005
polar cod,2000,40.73
polar cod,2001,39.445
polar cod,2002,37.191
polar cod,2003,39.281
polar cod,2004,1.637
polar cod,2005,22.447
polar cod,2006,16.332
polar cod,2007,26.87
polar cod,2008,8.221
polar cod,2009,17.167
polar cod,2010,27.426
polar cod,2011,19.5492
polar cod,2012,0.054
polar cod,2013,0.013
polar cod,2014,0.002
polar cod,2015,0.002
polar cod,2016,0.001
polar cod,2017,0.002
saithe,1950,26.499
saithe,1951,101.825
saithe,1952,116.971
saithe,1953,120.225
saithe,1954,100.908
saithe,1955,102.657
saithe,1956,111.922
saithe,1957,127.039
saithe,1958,109.583
saithe,1959,132.429
saithe,1960,133.515
saithe,1961,105.951
saithe,1962,120.707
saithe,1963,149.437
saithe,1964,197.506
saithe,1965,185.6
saithe,1966,203.788
saithe,1967,181.315
saithe,1968,111.424
saithe,1969,140.06
saithe,1970,264.762
saithe,1971,241.272
saithe,1972,210.456
saithe,1973,213.769
saithe,1974,264.121
saithe,1975,233.453
saithe,1976,242.486
saithe,1977,182.817
saithe,1978,154.464
saithe,1979,164.18
saithe,1980,144.554
saithe,1981,175.522
saithe,1982,168.034
saithe,1983,156.936
saithe,1984,158.786
saithe,1985,107.147
saithe,1986,67.396
saithe,1987,92.391
saithe,1988,114.242
saithe,1989,121.851
saithe,1990,95.508
saithe,1991,107.25
saithe,1992,127.603
saithe,1993,154.895
saithe,1994,145.86
saithe,1995,168.248
saithe,1996,171.121
saithe,1997,143.073
saithe,1998,152.89
saithe,1999,149.082
saithe,2000,135.052
saithe,2001,135.152
saithe,2002,154.87
saithe,2003,160.996
saithe,2004,165.002
saithe,2005,178.447
saithe,2006,211.7851
saithe,2007,198.18761
saithe,2008,182.08591
saithe,2009,159.14172
saithe,2010,193.02093
saithe,2011,155.67288
saithe,2012,159.59267
saithe,2013,131.62942
saithe,2014,132.06896
saithe,2015,132.275069
saithe,2016,140.734857
saithe,2017,145.808478
other,1950,146.713
other,1951,108.72
other,1952,83.61
other,1953,99.567
other,1954,145.553
other,1955,152.559
other,1956,213.828
other,1957,180.34
other,1958,107.309
other,1959,201.032
other,1960,130.689
other,1961,116.752
other,1962,133.951
other,1963,159.513
other,1964,198.42
other,1965,192.002
other,1966,161.512
other,1967,161.731
other,1968,161.404
other,1969,183.214
other,1970,255.312
other,1971,228.982
other,1972,186.049
other,1973,159.547
other,1974,203.206
other,1975,164.873
other,1976,150.041
other,1977,196.466
other,1978,202.181
other,1979,215.572
other,1980,166.369
other,1981,199.124
other,1982,150.473
other,1983,132.042
other,1984,165.1
other,1985,141.376
other,1986,138.96
other,1987,161.056
other,1988,140.749
other,1989,126.12
other,1990,123.757
other,1991,123.296
other,1992,114.33
other,1993,112.064
other,1994,103.665
other,1995,98.914
other,1996,103.453
other,1997,106.508
other,1998,131.157
other,1999,133.154
other,2000,169.053
other,2001,168.878
other,2002,123.215
other,2003,104.57
other,2004,114.145
other,2005,117.799
other,2006,144.61471
other,2007,129.79962
other,2008,125.26847
other,2009,121.00061
other,2010,123.53995
other,2011,118.50123
other,2012,114.33755
other,2013,123.79964
other,2014,137.54252
other,2015,160.401661
other,2016,180.043942
other,2017,163.664714
